ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,MA5,MA10,MA20,RSI,turnover_rate,volatility,MACD,Signal,Hist,revenue,net_profit,revenue_growth,net_profit_growth
001289.SZ,1970-01-01 00:00:00.020221201,19.78,20.07,19.69,19.75,19.75,0.0,0.0,38407.76,76154.698,19.451999999999998,19.083,18.439,84.10404624277449,0.5043386817711496,0.020536922215539218,0.2692444155007898,0.07629651803740281,0.192947897463387,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221130,20.13,20.13,19.68,19.75,20.01,-0.26,-1.2994,38559.07,76495.222,19.595999999999997,19.222,18.4865,82.86604361370708,0.5040716137800084,0.019450291988475928,0.30485102335031655,0.12200741909998555,0.182843604250331,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221129,20.43,20.5,19.62,20.01,20.4,-0.39,-1.9118,66738.2,132755.256,19.759999999999998,19.381,18.598000000000003,84.1040462427745,0.5027160657202152,0.014203604909866918,0.3500145933366916,0.16760885394732677,0.18240573938936483,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221128,21.0,21.08,20.37,20.4,21.22,-0.82,-3.8643,54525.6,112771.518,19.880000000000003,19.556,18.7465,83.23170731707309,0.48350506375200164,0.013132991548672939,0.4125214975330067,0.21659138266446276,0.19593011486854395,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221125,20.3,21.25,20.17,21.22,20.45,0.77,3.7653,66408.5,138113.868,20.226,19.761,18.939500000000002,85.96938775510196,0.4808242717523486,0.014641933193612395,0.5222061489969825,0.2777143359309667,0.24449181306601575,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221124,20.15,20.49,20.1,20.45,20.25,0.2,0.9877,33037.55,67122.149,20.365999999999996,19.909,19.098,72.47311827956985,0.4922004210562448,0.01771741429681548,0.5407658485884497,0.33032463846246335,0.21044121012598632,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221123,20.59,20.59,19.81,20.25,20.37,-0.12,-0.5891,47321.25,95189.941,20.465999999999998,20.031,19.241,69.1022964509394,0.49712448083143573,0.018186484190700812,0.533189934039445,0.3708976975778597,0.16229223646158536,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221122,20.11,20.48,20.0,20.37,20.2,0.17,0.8416,35193.8,71362.12,20.538,20.149,19.3775,68.37606837606836,0.4931720077822801,0.01812368293466976,0.5307507994607157,0.4028683179544309,0.12788248150628478,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221121,19.88,20.35,19.51,20.2,20.01,0.19,0.9495,35618.91,71323.845,20.497999999999998,20.189,19.505000000000003,61.893764434180085,0.4993969408127114,0.018407271438770256,0.5092301008652917,0.4241406745366031,0.08508942632868866,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221118,20.18,20.21,19.88,20.01,20.22,-0.21,-1.0386,29585.89,59262.722,20.256,20.241,19.5945,62.03703703703706,0.49923272170994776,0.01773239451385989,0.4714092674829473,0.43359439312587195,0.03781487435707537,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221117,19.88,20.24,19.61,20.22,20.15,0.07,0.3474,39877.56,79213.843,20.21,20.288,19.6855,63.31096196868007,0.503416555613897,0.01774212200536738,0.45315751178472397,0.4375070168576424,0.015650494927081593,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221116,19.41,20.69,19.39,20.15,19.37,0.78,4.0268,105456.11,213289.552,20.19,20.328,19.775,60.958904109589014,0.4944269844028741,0.017771372982319872,0.4281094694367198,0.4356275073734579,-0.007518037936738109,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221115,18.86,19.69,18.71,19.37,18.86,0.51,2.7041,54898.53,105454.447,19.990000000000002,20.264,19.822499999999998,45.27472527472528,0.5205899946542795,0.02026696158216416,0.34138397221891736,0.4167788003425498,-0.07539482812363246,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221114,18.81,19.1,18.63,18.86,18.74,0.12,0.6403,36299.24,68522.64,19.722,20.110000000000003,19.833000000000002,43.36842105263158,0.5297408272652658,0.021122260405069947,0.22886246901729024,0.37919553407749795,-0.15033306506020772,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221111,19.11,19.15,18.72,18.74,18.6,0.14,0.7527,28424.74,53605.265,19.467999999999996,19.862000000000002,19.811500000000002,39.0455531453362,0.5302602272370075,0.020175771752892313,0.12852382726083178,0.3290611927141648,-0.200537365453333,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221110,18.79,19.0,18.6,18.6,19.0,-0.4,-2.1053,29506.78,55361.341,19.144,19.677,19.793,37.89473684210526,0.5329852829973898,0.020113190430902032,0.03727818112957948,0.2707045903972477,-0.23342640926766822,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221109,18.68,19.1,18.61,19.0,18.68,0.32,1.7131,32734.61,61722.728,18.914,19.552,19.7915,39.67280163599178,0.5303493714665366,0.020712284655851725,-0.0027265636299986795,0.21601835959179844,-0.21874492322179712,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221108,18.57,18.99,18.52,18.68,18.8,-0.12,-0.6383,41492.43,77691.153,18.776,19.383,19.766,32.157676348547696,0.5340689177312119,0.02094904219739183,-0.059565305950123104,0.16090162648341416,-0.22046693243353727,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221107,18.44,18.96,18.35,18.8,18.48,0.32,1.7316,47114.45,87990.79,18.764,19.243000000000002,19.716,20.63106796116503,0.535447516723057,0.019573554281213545,-0.09384562764309834,0.10995217565811166,-0.20379780330121,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221104,18.01,18.62,17.96,18.48,17.95,0.53,2.9526,47770.04,87919.84,18.712,19.09,19.6655,23.160762942779257,0.5433362936056298,0.0196244927461777,-0.1451610292242833,0.05892953468163267,-0.20409056390591598,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221103,17.88,18.2,17.7,17.95,18.09,-0.14,-0.7739,36447.09,65520.6,18.582,18.863,19.575499999999998,21.24999999999997,0.5562691733592183,0.020086236689721156,-0.22599034921838523,0.0019455579016290914,-0.22793590712001432,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221102,17.88,18.09,17.43,18.09,18.07,0.02,0.1107,56820.49,101090.517,18.4,18.657,19.4925,21.64179104477607,0.5620753725099654,0.02025473496199558,-0.2755746842654041,-0.05355849053177755,-0.22201619373362655,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221101,17.85,18.24,17.76,18.07,17.74,0.33,1.8602,35895.67,64626.153,18.278,18.527,19.3955,22.480620155038736,0.5554356608538961,0.019858887019393257,-0.31287779936759463,-0.10542235229894098,-0.20745544706865365,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221031,18.12,18.25,17.63,17.74,17.96,-0.22,-1.2249,37503.0,67332.98,18.066000000000003,18.415,19.2625,21.695760598503696,0.5569781702814877,0.01920206708020019,-0.36486311405600347,-0.15731050465035348,-0.20755260940564998,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221028,18.73,18.9,17.9,17.96,18.73,-0.77,-4.1111,45353.12,82734.732,17.962,18.337,19.0995,21.89054726368164,0.5481751001502005,0.01642829095014087,-0.38388450745511804,-0.20262530521130642,-0.18125920224381162,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221027,19.08,19.28,18.64,18.73,19.03,-0.3,-1.5765,34739.9,65688.98,18.118000000000002,18.35,19.0135,34.9576271186441,0.5288543070694659,0.018680581453986215,-0.3329880549050799,-0.22869785515006114,-0.10429019975501874,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221026,18.91,19.17,18.73,19.03,18.93,0.1,0.5283,35462.66,67463.386,18.306,18.353,18.9525,45.99056603773586,0.5256578731461834,0.019160745072066766,-0.26538555726724056,-0.23603539557349704,-0.02935016169374352,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221025,18.89,19.15,18.52,18.93,18.88,0.05,0.2648,37682.88,71095.826,18.478,18.378,18.8805,50.91383812010444,0.5300294281692429,0.019051627021277304,-0.21737350860776772,-0.23230301818035118,0.01492950957258346,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221024,19.6,19.6,18.8,18.88,19.5,-0.62,-3.1795,47195.72,90269.218,18.706,18.386,18.814500000000002,51.861702127659576,0.5228329329273685,0.01901772800774967,-0.18126864417532929,-0.22209614337934683,0.04082749920401754,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221021,18.7,19.88,18.58,19.5,18.6,0.9,4.8387,73360.82,142111.132,19.014,18.488,18.789,60.61320754716978,0.5162214878423458,0.020574645796523804,-0.10145692823338592,-0.19796830035015464,0.09651137211676872,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221020,18.59,18.87,18.22,18.6,18.69,-0.09,-0.4815,36115.49,66972.754,18.988,18.553000000000004,18.708,45.7805907172996,0.5392564564389871,0.022686846449468803,-0.10956504903974462,-0.18028765008807263,0.070722601048328,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221019,18.66,19.09,18.52,18.69,18.77,-0.08,-0.4262,36938.09,69446.397,18.919999999999998,18.613000000000003,18.634999999999998,50.110864745011106,0.5318935408556904,0.022771469946499392,-0.10748947361407346,-0.1657280147932728,0.05823854117919933,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221018,18.67,18.98,18.61,18.77,18.61,0.16,0.8598,39664.96,74595.629,18.887999999999998,18.683,18.605,49.66442953020133,0.5317330322397308,0.021251927905569568,-0.09825659288325994,-0.15223373041127025,0.05397713752801031,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221017,18.8,18.87,18.32,18.61,19.12,-0.51,-2.6674,48536.33,90110.803,18.834000000000003,18.770000000000003,18.592499999999998,51.508120649651964,0.538629424931437,0.02051078337929621,-0.1026666539302461,-0.14232031511506543,0.03965366118481933,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221014,18.42,19.39,18.1,19.12,18.32,0.8,4.3668,79723.08,149427.293,18.758000000000003,18.886000000000003,18.6115,63.63636363636363,0.5335242203711741,0.021371660809713658,-0.0642680789222716,-0.12670986787650668,0.06244178895423508,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221013,17.95,18.5,17.76,18.32,18.15,0.17,0.9366,52586.01,95899.391,18.702,18.845000000000002,18.5975,52.323232323232325,0.5483456094105957,0.023393611000354454,-0.09726898934141559,-0.12082169216948847,0.023552702828072883,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221012,17.76,18.15,17.39,18.15,17.65,0.5,2.8329,42268.51,74952.515,18.594,18.757,18.555,50.78431372549017,0.5639371807603788,0.02287677713727179,-0.13557717853770512,-0.1237727894431318,-0.01180438909457332,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221011,17.0,17.75,16.92,17.65,17.01,0.64,3.7625,42262.95,73712.926,18.369999999999997,18.628999999999998,18.5035,49.146110056926,0.5733451687971252,0.023361579011416778,-0.20393171789619302,-0.13980457513374406,-0.06412714276244896,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020221010,17.4,17.82,16.81,17.01,17.39,-0.38,-2.1852,38153.24,65846.177,18.05,18.442,18.413999999999998,41.65202108963094,0.5794298429808613,0.02442219200850361,-0.3062159670471907,-0.17308685351643338,-0.1331291135307573,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220930,17.3,17.65,17.23,17.39,17.35,0.04,0.2305,37822.4,65943.633,17.704,18.231,18.3595,37.35849056603774,0.5735565099969545,0.024957612027192787,-0.35255016832449826,-0.20897951647804636,-0.1435706518464519,30215895391.89,,2.0646265894467826,0.0
001289.SZ,1970-01-01 00:00:00.020220929,17.78,17.85,17.25,17.35,17.52,-0.17,-0.9703,31374.42,54826.868,17.509999999999998,18.106,18.3295,33.33333333333333,0.5722453451107219,0.0242000304168861,-0.38802511042695187,-0.2447886352678275,-0.14323647515912438,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220928,18.11,18.27,17.47,17.52,18.2,-0.68,-3.7363,48100.33,85311.98,17.384,17.988999999999997,18.301000000000002,36.203522504892355,0.563816828539204,0.02424419119655694,-0.3978356763428117,-0.2753980434828244,-0.12243763285998732,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220927,18.02,18.38,17.84,18.2,17.85,0.35,1.9608,46359.12,83960.701,17.494,17.932,18.3075,44.076655052264805,0.5521526076824919,0.025852490244359847,-0.3467432630137246,-0.28966708738900443,-0.05707617562472017,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220926,18.33,18.33,17.8,17.85,18.38,-0.53,-2.8836,39234.67,70820.387,17.662,17.856,18.313,34.917733089579514,0.5540024795402487,0.025890710058882292,-0.33068233219448473,-0.2978701363501005,-0.03281219584438422,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220923,18.88,19.12,18.18,18.38,18.89,-0.51,-2.6998,56969.69,105370.789,17.86,17.782,18.333999999999996,47.84313725490194,0.540659233366849,0.026583908160893482,-0.2720513199321779,-0.29270637306651603,0.02065505313433813,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220922,19.13,19.24,18.89,18.89,19.28,-0.39,-2.0228,42530.51,80967.423,18.168,17.839,18.342000000000002,51.811594202898554,0.5252792842375631,0.025539375854923472,-0.1823312810379818,-0.27063135466080923,0.08830007362282744,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220921,18.86,19.36,18.53,19.28,18.93,0.35,1.8489,48999.51,93417.181,18.520000000000003,17.951999999999998,18.354499999999998,54.37392795883363,0.5245235349159166,0.02570556620825463,-0.07884884280420223,-0.23227485228948785,0.15342600948528562,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220920,18.83,19.07,18.83,18.93,18.74,0.19,1.0139,32755.2,62040.184,18.666,18.080000000000002,18.354499999999998,52.657807308970106,0.5279674863633544,0.026029681545112107,-0.024794524042075494,-0.1907787866400054,0.1659842625979299,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220919,19.11,19.25,18.68,18.74,19.1,-0.36,-1.8848,48694.22,92313.98,18.844,18.253,18.3475,46.66666666666664,0.527484786161316,0.026126366486059913,0.0026815892221740967,-0.15208671146756952,0.15476830068974362,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220916,20.11,20.12,19.1,19.1,19.99,-0.89,-4.4522,68288.57,133615.985,18.988,18.424,18.327499999999997,57.41444866920153,0.5110808411134342,0.025390874408334863,0.05289584788536672,-0.11109019959698228,0.16398604748234902,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220915,21.21,21.27,19.99,19.99,21.03,-1.04,-4.9453,69150.62,140907.545,19.208,18.688,18.397,65.3846153846154,0.4907517195051549,0.025126231110189703,0.16263185284501702,-0.05634578910858242,0.21897764195359945,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220914,21.3,21.65,20.87,21.03,21.78,-0.75,-3.4435,55859.98,118380.183,19.558,19.039,18.514000000000003,75.92024539877303,0.4718693499569941,0.027336322977908726,0.3297169638208679,0.02086676147730765,0.30885020234356025,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220913,21.98,22.15,21.41,21.78,21.92,-0.14,-0.6387,55531.55,120790.456,20.128,19.397,18.664499999999997,85.97285067873304,0.45973458366611347,0.028106046196905432,0.5166957036017088,0.1200325499021879,0.3966631536995209,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220909,22.0,22.24,21.71,21.92,21.89,0.03,0.137,49927.19,109657.164,20.764000000000003,19.804,18.830000000000002,85.44600938967136,0.4553025828754791,0.027845561482984886,0.668468839286394,0.22971980777902912,0.4387490315073649,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220908,22.15,22.58,21.81,21.89,22.37,-0.48,-2.1457,66240.76,146477.853,21.322,20.155,18.9685,85.57993730407522,0.45222372285863577,0.027563966978849233,0.7773683747739817,0.33924952117801965,0.43811885359596203,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220907,21.3,22.5,21.1,22.37,21.5,0.87,4.0465,108152.95,236700.347,21.798000000000002,20.503000000000004,19.171,86.24813153961135,0.45691927101399643,0.025184572356238416,0.8921202230930447,0.44982366156102466,0.44229656153202007,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220906,21.11,21.58,20.8,21.5,21.05,0.45,2.1378,61168.37,129942.487,21.892000000000003,20.725,19.3385,73.98255813953487,0.4707341794989656,0.0271890896550433,0.9024571957294256,0.5403503683947048,0.36210682733472077,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220905,20.68,21.18,20.58,21.05,20.9,0.15,0.7177,44145.19,92469.213,21.746000000000002,20.937,19.5085,72.92263610315183,0.47740419289607233,0.02675961525311249,0.8643741150800963,0.6051551177317832,0.2592189973483131,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220902,20.71,21.34,20.52,20.9,20.71,0.19,0.9174,71547.19,149825.483,21.542,21.153,19.703,69.09090909090905,0.4775368553292099,0.024882582478530132,0.8127207143995108,0.6466682370653287,0.16605247733418205,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220901,21.17,21.29,20.65,20.71,21.16,-0.45,-2.1267,48037.79,100738.167,21.306,21.314,19.869,64.4904458598726,0.47685789240139737,0.025096554428875553,0.7478330561523343,0.6669012008827299,0.08093185526960445,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220831,21.97,22.19,20.97,21.16,22.2,-1.04,-4.6847,75364.8,161430.292,21.064,21.431,20.0595,64.82649842271292,0.46685661697248254,0.02509869639270103,0.7243702691364255,0.6783950145334691,0.045975254602956483,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220830,22.58,22.86,21.87,22.2,22.71,-0.51,-2.2457,59479.75,131945.747,21.204,21.548,20.2935,73.25746799431008,0.45078944454344555,0.026559475931898693,0.7806957748175698,0.6988551665902892,0.08184060822728056,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220829,22.1,22.95,21.75,22.71,22.3,0.41,1.8386,75764.47,169768.341,21.536,21.641,20.519,77.00680272108843,0.44628150074223794,0.025954665095750996,0.8566123872478926,0.7304066107218099,0.12620577652608267,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220826,22.21,22.72,21.89,22.3,22.62,-0.32,-1.4147,80958.88,180837.892,21.816,21.679000000000002,20.741500000000002,71.62162162162161,0.447687589722623,0.02588267407563564,0.8736226974169732,0.7590498280608425,0.11457286935613065,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220825,22.52,23.16,22.01,22.62,22.27,0.35,1.5716,111082.3,250749.617,22.198,21.752,20.953500000000002,69.25329428989751,0.4430008760491945,0.025540434205124123,0.9025211148153502,0.7877440854117441,0.11477702940360612,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220824,23.25,23.57,22.12,22.27,24.0,-1.73,-7.2083,178455.15,404726.937,22.42,21.741999999999997,21.1225,60.09771986970682,0.44092728624089583,0.025852217455375106,0.8869569561979489,0.8075866595689851,0.07937029662896378,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220823,23.76,24.56,23.29,24.0,23.88,0.12,0.5025,172248.88,411578.018,22.78,21.992,21.3585,65.58988764044942,0.4185084539670435,0.030057424927764503,1.0026607412561326,0.8466014759064147,0.15605926534971792,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220822,25.23,25.7,23.79,23.88,24.04,-0.16,-0.6656,291301.47,721952.236,23.014,22.275,21.606,63.80281690140842,0.4034913329086219,0.029515045993737724,1.0723128720993707,0.8917437551450059,0.18056911695436473,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220819,21.9,24.04,21.9,24.04,21.85,2.19,10.0229,176754.7,406540.405,23.362000000000002,22.589,21.871000000000002,64.86860304287688,0.4347776944827907,0.029088901591633458,1.1274270729355322,0.9388804187031112,0.188546654232421,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220818,22.51,22.66,21.71,21.85,22.73,-0.88,-3.8715,191622.34,424585.612,23.208,22.703,22.0085,47.0917225950783,0.4513161411602426,0.03716964181802694,0.9830586881440837,0.9477160725913059,0.035342615552777845,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220817,21.09,22.88,21.0,22.88,20.8,2.08,10.0,203236.19,459272.203,23.330000000000002,22.875,22.153,57.58241758241758,0.44251794180541776,0.037199942749020005,0.9409118489126733,0.9463552278555794,-0.00544337894290603,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220816,20.58,20.88,20.4,20.8,20.38,0.42,2.0608,55459.51,114773.154,22.69,22.735,22.1415,48.835041938490214,0.4832097756937132,0.04164706462900864,0.7312422529460392,0.9033326328736714,-0.1720903799276322,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220815,20.25,20.53,20.0,20.38,20.23,0.15,0.7415,46327.26,93886.145,21.990000000000002,22.502,22.0715,47.63636363636364,0.493440858605921,0.041018192019660796,0.5251336834229399,0.8276928429835251,-0.3025591595605852,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220812,20.13,20.4,20.03,20.23,20.13,0.1,0.4968,34390.57,69739.903,21.228,22.294999999999998,21.987000000000002,47.81021897810219,0.49312615189613895,0.04097604094692418,0.34570236902822415,0.7312947481924649,-0.3855923791642407,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220811,19.85,20.2,19.74,20.13,19.69,0.44,2.2346,33928.88,67892.026,20.884,22.046,21.899,45.14608859566446,0.49974764341249733,0.04097546431571623,0.19320544328845557,0.623676887211663,-0.43047144392320746,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220810,19.85,19.91,19.56,19.69,19.9,-0.21,-1.0553,27169.38,53528.636,20.246,21.788,21.765,37.46253746253746,0.5075672019739117,0.04072156771368416,0.03642630838364269,0.506226771446059,-0.4698004630624163,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220809,20.0,20.17,19.83,19.9,20.0,-0.1,-0.5,28674.58,57278.669,20.066,21.378,21.685,35.53038105046342,0.5006153337815863,0.04008948870936342,-0.07006932504188157,0.3909675521484709,-0.46103687719035247,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220808,19.64,20.07,19.52,20.0,19.77,0.23,1.1634,35580.56,70715.573,19.990000000000002,20.990000000000002,21.6325,37.76595744680851,0.5031502749754994,0.039900977527796054,-0.14473035607279527,0.2838279705042177,-0.428558326577013,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220805,19.65,19.77,19.21,19.77,19.65,0.12,0.6107,47565.44,92558.409,19.898,20.563,21.576,34.69387755102039,0.5138964737390852,0.039943760324390246,-0.21992369541527879,0.18307763732031843,-0.40300133273559724,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220804,19.61,19.87,19.43,19.65,19.56,0.09,0.4601,27291.66,53631.037,19.802,20.342999999999996,21.523,35.57268722466959,0.5088780960920074,0.03992125225045817,-0.28590225250223256,0.08928165935580823,-0.3751839118580408,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220803,19.62,19.97,19.55,19.56,19.72,-0.16,-0.8114,28816.03,56911.685,19.776,20.011,21.443,20.161290322580626,0.5063288848327018,0.03953492863516451,-0.34151619606036476,0.0031220882725736254,-0.3446382843329384,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220802,20.42,20.46,19.58,19.72,20.75,-1.03,-4.9639,51859.45,102963.8,19.74,19.903,21.319,22.19251336898394,0.5036668227085636,0.03770032848894788,-0.36843291883598894,-0.07118891314913889,-0.29724400568685005,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220801,21.0,21.06,20.4,20.75,21.03,-0.28,-1.3314,34724.29,71940.37,19.889999999999997,19.939999999999998,21.221,30.29940119760478,0.4826815597417695,0.039381902026366086,-0.30315761139425845,-0.1175826527981628,-0.18557495859609566,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220729,21.04,21.5,20.97,21.03,21.15,-0.12,-0.5674,42287.28,89671.295,20.142,20.02,21.1575,43.6335403726708,0.4715810115154465,0.03941075544710948,-0.22622501882430868,-0.13931112600339196,-0.08691389282091672,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220728,21.0,21.25,20.97,21.15,20.99,0.16,0.7623,28455.96,59998.368,20.442,20.122,21.083999999999996,34.35804701627485,0.4742789003860905,0.0392671284408205,-0.15379948312050828,-0.14220879742681525,-0.011590685693693037,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220727,21.0,21.23,20.94,20.99,21.16,-0.17,-0.8034,24109.35,50787.186,20.728,20.252,21.02,52.63157894736839,0.4747132475502777,0.03917046125060917,-0.10806666189251146,-0.1353803703199545,0.027313708427443045,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220726,20.9,21.21,20.47,21.16,20.96,0.2,0.9542,41793.85,87352.902,21.016,20.378,20.878,61.607142857142875,0.47844832905494084,0.03451400313629186,-0.05744332147863673,-0.11979296055169095,0.062349639073054214,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220725,21.39,21.5,20.93,20.96,21.38,-0.42,-1.9645,45044.42,94878.153,21.058,20.473999999999997,20.732,60.70381231671555,0.4747607175700395,0.03452366104099891,-0.0330809513939343,-0.10245055872013963,0.06936960732620533,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220722,22.2,22.45,21.11,21.38,22.28,-0.9,-4.0395,103230.35,223894.028,21.128,20.634999999999998,20.598999999999997,66.75603217158178,0.4610679030706438,0.03490686272867964,0.01988763999885279,-0.07798291897634116,0.09787055897519395,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220721,22.76,22.85,22.25,22.28,22.54,-0.26,-1.1535,66108.23,148914.876,21.354,20.898000000000003,20.6205,80.90692124105011,0.44393301579890515,0.030030919325476496,0.13295548066273,-0.035795239048526925,0.16875071971125694,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220720,22.49,22.73,22.17,22.54,22.5,0.04,0.1778,58605.79,131159.833,21.663999999999998,21.196,20.6035,81.1320754716981,0.44682726913810566,0.028178551030181045,0.2407669742807208,0.019517203617322624,0.22124977066339818,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220719,22.69,22.8,22.16,22.5,22.7,-0.2,-0.8811,73834.04,165468.429,21.932,21.474,20.688499999999998,79.90430622009569,0.4462122499513185,0.018485307509399994,0.3193000023372008,0.07947376336129826,0.23982623897590255,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220718,22.12,22.77,22.0,22.7,22.12,0.58,2.6221,85967.6,193419.077,22.279999999999998,21.669,20.8045,85.30120481927712,0.4444628799464285,0.017596681676609768,0.393144397511513,0.14220789019134122,0.25093650732017175,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220715,22.4,22.59,21.97,22.12,22.36,-0.24,-1.0733,72914.53,162039.646,22.428,21.778,20.899,76.78958785249462,0.4499795685803954,0.018732518290631217,0.40025160857387476,0.19381663386784792,0.20643497470602684,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220714,22.7,22.7,22.09,22.36,22.88,-0.52,-2.2727,106803.96,239162.262,22.444,21.899,21.0105,79.4117647058824,0.44657530459383266,0.018639930157306663,0.4204039635820074,0.23913409981067982,0.18126986377132756,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020220713,22.0,22.97,21.6,22.88,22.15,0.73,3.2957,104135.65,234158.316,22.512,22.088,21.169999999999998,80.85937500000004,0.4447232615048359,0.0178780832031553,0.4728833988324581,0.2858839596150355,0.18699943921742262,,,0.0,0.0
